;;;Warm tapwater;12.52;GJ;;;;;;;;
;;;Kantoor;0.114258281;GJ/m2;;;;;;;;
;;;m2 kantoor;2083;m2;;;;;;;;
;;;Ruimteverwarming;9.5;GJ;;;;;;;;
;;;Aantal woningen;480;;;;;;;;;
;;;;;;;;;;;;;
Uren vh jaar;;Warm tapwater GJ;Ruimte-verwarming GJ;Totaal GJ;Totaal genormaliseerd;;Warm tapwater genormaliseerd;;Warm tapwater input;;Ruimteverwarming genormaliseerd;;Ruimteverwarming input
;;;;;;;;;;;;;
;;;;;;;;;;;;;
2231;; 0.59 ; 0.31 ; 0.90 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00004897
2232;; 0.40 ; 0.20 ; 0.59 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00003096
2233;; 0.33 ; 0.17 ; 0.50 ; 0 ;; 0.00 ;;0.0000147;; 0.00 ;;0.00002625
2234;; 0.40 ; 0.17 ; 0.57 ; 0 ;; 0.00 ;;0.00001754;; 0.00 ;;0.00002741
2235;; 0.43 ; 0.19 ; 0.62 ; 0 ;; 0.00 ;;0.00001915;; 0.00 ;;0.00002997
2236;; 0.47 ; 0.23 ; 0.70 ; 0 ;; 0.00 ;;0.0000209;; 0.00 ;;0.00003639
2237;; 0.56 ; 0.38 ; 0.94 ; 0 ;; 0.00 ;;0.00002467;; 0.00 ;;0.00006045
2238;; 0.75 ; 1.03 ; 1.78 ; 0 ;; 0.00 ;;0.0000331;; 0.00 ;;0.00016303
2239;; 0.82 ; 1.24 ; 2.06 ; 0 ;; 0.00 ;;0.00003632;; 0.00 ;;0.00019661
2240;; 1.11 ; 1.22 ; 2.33 ; 0 ;; 0.00 ;;0.00004907;; 0.00 ;;0.00019347
2241;; 1.15 ; 1.08 ; 2.23 ; 0 ;; 0.00 ;;0.00005099;; 0.00 ;;0.00017165
2242;; 1.13 ; 0.96 ; 2.09 ; 0 ;; 0.00 ;;0.00005011;; 0.00 ;;0.00015155
2243;; 0.89 ; 0.89 ; 1.78 ; 0 ;; 0.00 ;;0.0000396;; 0.00 ;;0.00014121
2244;; 0.81 ; 0.84 ; 1.65 ; 0 ;; 0.00 ;;0.00003594;; 0.00 ;;0.00013366
2245;; 0.80 ; 0.83 ; 1.63 ; 0 ;; 0.00 ;;0.00003526;; 0.00 ;;0.00013196
2246;; 0.64 ; 0.86 ; 1.50 ; 0 ;; 0.00 ;;0.00002845;; 0.00 ;;0.00013577
2247;; 0.59 ; 0.95 ; 1.54 ; 0 ;; 0.00 ;;0.00002593;; 0.00 ;;0.00015059
2248;; 0.61 ; 1.10 ; 1.71 ; 0 ;; 0.00 ;;0.00002714;; 0.00 ;;0.00017415
2249;; 0.79 ; 1.20 ; 1.98 ; 0 ;; 0.00 ;;0.00003479;; 0.00 ;;0.00018973
2250;; 1.08 ; 1.15 ; 2.23 ; 0 ;; 0.00 ;;0.00004784;; 0.00 ;;0.00018276
2251;; 1.23 ; 1.14 ; 2.37 ; 0 ;; 0.00 ;;0.00005425;; 0.00 ;;0.00018089
2252;; 1.10 ; 1.06 ; 2.16 ; 0 ;; 0.00 ;;0.00004889;; 0.00 ;;0.00016812
2253;; 0.85 ; 0.91 ; 1.76 ; 0 ;; 0.00 ;;0.0000375;; 0.00 ;;0.00014450
2254;; 0.70 ; 0.66 ; 1.36 ; 0 ;; 0.00 ;;0.00003111;; 0.00 ;;0.00010410
2255;; 0.59 ; 0.38 ; 0.97 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00005994
2256;; 0.40 ; 0.36 ; 0.76 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00005761
2257;; 0.27 ; 0.34 ; 0.61 ; 0 ;; 0.00 ;;0.00001197;; 0.00 ;;0.00005343
2258;; 0.21 ; 0.26 ; 0.46 ; 0 ;; 0.00 ;;0.00000918;; 0.00 ;;0.00004053
2259;; 0.50 ; 0.26 ; 0.76 ; 0 ;; 0.00 ;;0.00002203;; 0.00 ;;0.00004194
2260;; 0.55 ; 0.28 ; 0.83 ; 0 ;; 0.00 ;;0.00002419;; 0.00 ;;0.00004518
2261;; 0.61 ; 0.36 ; 0.97 ; 0 ;; 0.00 ;;0.00002705;; 0.00 ;;0.00005636
2262;; 0.74 ; 0.73 ; 1.47 ; 0 ;; 0.00 ;;0.0000327;; 0.00 ;;0.00011525
2263;; 0.69 ; 1.24 ; 1.94 ; 0 ;; 0.00 ;;0.00003059;; 0.00 ;;0.00019748
2264;; 0.65 ; 1.47 ; 2.13 ; 0 ;; 0.00 ;;0.00002884;; 0.00 ;;0.00023376
2265;; 1.08 ; 1.58 ; 2.66 ; 0 ;; 0.00 ;;0.00004792;; 0.00 ;;0.00025028
2266;; 0.79 ; 1.39 ; 2.18 ; 0 ;; 0.00 ;;0.00003516;; 0.00 ;;0.00022051
2267;; 0.60 ; 1.22 ; 1.82 ; 0 ;; 0.00 ;;0.00002663;; 0.00 ;;0.00019334
2268;; 0.54 ; 1.09 ; 1.63 ; 0 ;; 0.00 ;;0.00002407;; 0.00 ;;0.00017240
2269;; 0.56 ; 0.91 ; 1.47 ; 0 ;; 0.00 ;;0.00002473;; 0.00 ;;0.00014515
2270;; 0.80 ; 0.95 ; 1.74 ; 0 ;; 0.00 ;;0.00003521;; 0.00 ;;0.00015031
2271;; 0.65 ; 0.99 ; 1.65 ; 0 ;; 0.00 ;;0.00002897;; 0.00 ;;0.00015772
2272;; 0.67 ; 1.11 ; 1.77 ; 0 ;; 0.00 ;;0.0000295;; 0.00 ;;0.00017575
2273;; 0.79 ; 1.27 ; 2.07 ; 0 ;; 0.00 ;;0.00003516;; 0.00 ;;0.00020165
2274;; 0.72 ; 1.27 ; 1.99 ; 0 ;; 0.00 ;;0.000032;; 0.00 ;;0.00020099
2275;; 0.84 ; 1.23 ; 2.07 ; 0 ;; 0.00 ;;0.00003739;; 0.00 ;;0.00019460
2276;; 0.81 ; 1.15 ; 1.96 ; 0 ;; 0.00 ;;0.00003606;; 0.00 ;;0.00018192
2277;; 0.61 ; 1.01 ; 1.62 ; 0 ;; 0.00 ;;0.00002718;; 0.00 ;;0.00016032
2278;; 0.52 ; 0.87 ; 1.38 ; 0 ;; 0.00 ;;0.00002283;; 0.00 ;;0.00013740
2279;; 0.34 ; 0.59 ; 0.93 ; 0 ;; 0.00 ;;0.00001506;; 0.00 ;;0.00009393
2280;; 0.28 ; 0.40 ; 0.68 ; 0 ;; 0.00 ;;0.00001242;; 0.00 ;;0.00006300
2281;; 0.34 ; 0.36 ; 0.71 ; 0 ;; 0.00 ;;0.00001517;; 0.00 ;;0.00005783
2282;; 0.27 ; 0.30 ; 0.57 ; 0 ;; 0.00 ;;0.000012;; 0.00 ;;0.00004759
2283;; 0.46 ; 0.33 ; 0.79 ; 0 ;; 0.00 ;;0.00002026;; 0.00 ;;0.00005280
2284;; 0.43 ; 0.31 ; 0.74 ; 0 ;; 0.00 ;;0.00001917;; 0.00 ;;0.00004936
2285;; 0.62 ; 0.41 ; 1.02 ; 0 ;; 0.00 ;;0.00002725;; 0.00 ;;0.00006490
2286;; 0.63 ; 0.61 ; 1.24 ; 0 ;; 0.00 ;;0.00002808;; 0.00 ;;0.00009649
2287;; 0.47 ; 1.02 ; 1.48 ; 0 ;; 0.00 ;;0.00002071;; 0.00 ;;0.00016118
2288;; 0.53 ; 1.32 ; 1.85 ; 0 ;; 0.00 ;;0.00002342;; 0.00 ;;0.00021010
2289;; 0.83 ; 1.33 ; 2.15 ; 0 ;; 0.00 ;;0.00003656;; 0.00 ;;0.00021035
2290;; 1.07 ; 1.19 ; 2.26 ; 0 ;; 0.00 ;;0.00004746;; 0.00 ;;0.00018908
2291;; 1.03 ; 1.08 ; 2.11 ; 0 ;; 0.00 ;;0.00004564;; 0.00 ;;0.00017185
2292;; 0.83 ; 0.98 ; 1.81 ; 0 ;; 0.00 ;;0.00003685;; 0.00 ;;0.00015527
2293;; 0.75 ; 0.90 ; 1.65 ; 0 ;; 0.00 ;;0.00003322;; 0.00 ;;0.00014346
2294;; 0.51 ; 0.86 ; 1.37 ; 0 ;; 0.00 ;;0.0000224;; 0.00 ;;0.00013684
2295;; 0.40 ; 0.87 ; 1.27 ; 0 ;; 0.00 ;;0.00001767;; 0.00 ;;0.00013763
2296;; 0.41 ; 0.94 ; 1.36 ; 0 ;; 0.00 ;;0.00001836;; 0.00 ;;0.00014987
2297;; 0.50 ; 1.03 ; 1.52 ; 0 ;; 0.00 ;;0.00002194;; 0.00 ;;0.00016302
2298;; 0.64 ; 1.02 ; 1.67 ; 0 ;; 0.00 ;;0.0000284;; 0.00 ;;0.00016243
2299;; 0.81 ; 1.02 ; 1.83 ; 0 ;; 0.00 ;;0.00003572;; 0.00 ;;0.00016165
2300;; 0.76 ; 0.99 ; 1.75 ; 0 ;; 0.00 ;;0.00003369;; 0.00 ;;0.00015693
2301;; 0.55 ; 0.87 ; 1.43 ; 0 ;; 0.00 ;;0.00002456;; 0.00 ;;0.00013811
2302;; 0.42 ; 0.65 ; 1.07 ; 0 ;; 0.00 ;;0.00001866;; 0.00 ;;0.00010246
2303;; 0.33 ; 0.40 ; 0.73 ; 0 ;; 0.00 ;;0.00001459;; 0.00 ;;0.00006299
2304;; 0.17 ; 0.24 ; 0.41 ; 0 ;; 0.00 ;;0.00000742;; 0.00 ;;0.00003821
2305;; 0.33 ; 0.22 ; 0.55 ; 0 ;; 0.00 ;;0.0000147;; 0.00 ;;0.00003424
2306;; 0.40 ; 0.23 ; 0.63 ; 0 ;; 0.00 ;;0.00001754;; 0.00 ;;0.00003674
2307;; 0.43 ; 0.26 ; 0.69 ; 0 ;; 0.00 ;;0.00001915;; 0.00 ;;0.00004053
2308;; 0.47 ; 0.31 ; 0.78 ; 0 ;; 0.00 ;;0.0000209;; 0.00 ;;0.00004960
2309;; 0.56 ; 0.50 ; 1.06 ; 0 ;; 0.00 ;;0.00002467;; 0.00 ;;0.00007907
2310;; 0.75 ; 0.98 ; 1.73 ; 0 ;; 0.00 ;;0.0000331;; 0.00 ;;0.00015560
2311;; 0.82 ; 1.19 ; 2.01 ; 0 ;; 0.00 ;;0.00003632;; 0.00 ;;0.00018812
2312;; 1.11 ; 1.16 ; 2.27 ; 0 ;; 0.00 ;;0.00004907;; 0.00 ;;0.00018404
2313;; 1.15 ; 1.02 ; 2.17 ; 0 ;; 0.00 ;;0.00005099;; 0.00 ;;0.00016179
2314;; 1.13 ; 0.90 ; 2.03 ; 0 ;; 0.00 ;;0.00005011;; 0.00 ;;0.00014234
2315;; 0.89 ; 0.84 ; 1.73 ; 0 ;; 0.00 ;;0.0000396;; 0.00 ;;0.00013263
2316;; 0.81 ; 0.79 ; 1.60 ; 0 ;; 0.00 ;;0.00003594;; 0.00 ;;0.00012542
2317;; 0.80 ; 0.78 ; 1.58 ; 0 ;; 0.00 ;;0.00003526;; 0.00 ;;0.00012382
2318;; 0.64 ; 0.80 ; 1.45 ; 0 ;; 0.00 ;;0.00002845;; 0.00 ;;0.00012728
2319;; 0.59 ; 0.89 ; 1.48 ; 0 ;; 0.00 ;;0.00002593;; 0.00 ;;0.00014144
2320;; 0.61 ; 1.04 ; 1.65 ; 0 ;; 0.00 ;;0.00002714;; 0.00 ;;0.00016455
2321;; 0.79 ; 1.14 ; 1.92 ; 0 ;; 0.00 ;;0.00003479;; 0.00 ;;0.00018026
2322;; 1.08 ; 1.10 ; 2.18 ; 0 ;; 0.00 ;;0.00004784;; 0.00 ;;0.00017405
2323;; 1.23 ; 1.09 ; 2.31 ; 0 ;; 0.00 ;;0.00005425;; 0.00 ;;0.00017246
2324;; 1.10 ; 1.01 ; 2.11 ; 0 ;; 0.00 ;;0.00004889;; 0.00 ;;0.00016029
2325;; 0.85 ; 0.87 ; 1.71 ; 0 ;; 0.00 ;;0.0000375;; 0.00 ;;0.00013737
2326;; 0.70 ; 0.62 ; 1.33 ; 0 ;; 0.00 ;;0.00003111;; 0.00 ;;0.00009884
2327;; 0.59 ; 0.36 ; 0.95 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00005672
2328;; 0.40 ; 0.24 ; 0.64 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00003736
2329;; 0.33 ; 0.21 ; 0.54 ; 0 ;; 0.00 ;;0.0000147;; 0.00 ;;0.00003341
2330;; 0.40 ; 0.23 ; 0.62 ; 0 ;; 0.00 ;;0.00001754;; 0.00 ;;0.00003578
2331;; 0.43 ; 0.25 ; 0.68 ; 0 ;; 0.00 ;;0.00001915;; 0.00 ;;0.00003945
2332;; 0.47 ; 0.30 ; 0.78 ; 0 ;; 0.00 ;;0.0000209;; 0.00 ;;0.00004817
2333;; 0.56 ; 0.49 ; 1.04 ; 0 ;; 0.00 ;;0.00002467;; 0.00 ;;0.00007706
2334;; 0.75 ; 1.00 ; 1.75 ; 0 ;; 0.00 ;;0.0000331;; 0.00 ;;0.00015918
2335;; 0.82 ; 1.21 ; 2.03 ; 0 ;; 0.00 ;;0.00003632;; 0.00 ;;0.00019221
2336;; 1.11 ; 1.19 ; 2.30 ; 0 ;; 0.00 ;;0.00004907;; 0.00 ;;0.00018859
2337;; 1.15 ; 1.05 ; 2.20 ; 0 ;; 0.00 ;;0.00005099;; 0.00 ;;0.00016655
2338;; 1.13 ; 0.93 ; 2.06 ; 0 ;; 0.00 ;;0.00005011;; 0.00 ;;0.00014678
2339;; 0.89 ; 0.86 ; 1.76 ; 0 ;; 0.00 ;;0.0000396;; 0.00 ;;0.00013677
2340;; 0.81 ; 0.82 ; 1.63 ; 0 ;; 0.00 ;;0.00003594;; 0.00 ;;0.00012939
2341;; 0.80 ; 0.81 ; 1.60 ; 0 ;; 0.00 ;;0.00003526;; 0.00 ;;0.00012774
2342;; 0.64 ; 0.83 ; 1.47 ; 0 ;; 0.00 ;;0.00002845;; 0.00 ;;0.00013137
2343;; 0.59 ; 0.92 ; 1.51 ; 0 ;; 0.00 ;;0.00002593;; 0.00 ;;0.00014585
2344;; 0.61 ; 1.07 ; 1.68 ; 0 ;; 0.00 ;;0.00002714;; 0.00 ;;0.00016918
2345;; 0.79 ; 1.16 ; 1.95 ; 0 ;; 0.00 ;;0.00003479;; 0.00 ;;0.00018482
2346;; 1.08 ; 1.12 ; 2.20 ; 0 ;; 0.00 ;;0.00004784;; 0.00 ;;0.00017825
2347;; 1.23 ; 1.11 ; 2.34 ; 0 ;; 0.00 ;;0.00005425;; 0.00 ;;0.00017653
2348;; 1.10 ; 1.03 ; 2.14 ; 0 ;; 0.00 ;;0.00004889;; 0.00 ;;0.00016406
2349;; 0.85 ; 0.89 ; 1.73 ; 0 ;; 0.00 ;;0.0000375;; 0.00 ;;0.00014081
2350;; 0.70 ; 0.64 ; 1.34 ; 0 ;; 0.00 ;;0.00003111;; 0.00 ;;0.00010138
2351;; 0.59 ; 0.37 ; 0.96 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00005828
2352;; 0.40 ; 0.24 ; 0.64 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00003854
2353;; 0.34 ; 0.22 ; 0.56 ; 0 ;; 0.00 ;;0.00001517;; 0.00 ;;0.00003426
2354;; 0.27 ; 0.23 ; 0.50 ; 0 ;; 0.00 ;;0.000012;; 0.00 ;;0.00003684
2355;; 0.46 ; 0.26 ; 0.71 ; 0 ;; 0.00 ;;0.00002026;; 0.00 ;;0.00004065
2356;; 0.43 ; 0.32 ; 0.75 ; 0 ;; 0.00 ;;0.00001917;; 0.00 ;;0.00005003
2357;; 0.62 ; 0.51 ; 1.12 ; 0 ;; 0.00 ;;0.00002725;; 0.00 ;;0.00008039
2358;; 0.63 ; 0.97 ; 1.61 ; 0 ;; 0.00 ;;0.00002808;; 0.00 ;;0.00015461
2359;; 0.47 ; 1.18 ; 1.65 ; 0 ;; 0.00 ;;0.00002071;; 0.00 ;;0.00018698
2360;; 0.53 ; 1.15 ; 1.68 ; 0 ;; 0.00 ;;0.00002342;; 0.00 ;;0.00018278
2361;; 0.83 ; 1.01 ; 1.84 ; 0 ;; 0.00 ;;0.00003656;; 0.00 ;;0.00016047
2362;; 1.07 ; 0.89 ; 1.96 ; 0 ;; 0.00 ;;0.00004746;; 0.00 ;;0.00014111
2363;; 1.03 ; 0.83 ; 1.86 ; 0 ;; 0.00 ;;0.00004564;; 0.00 ;;0.00013148
2364;; 0.83 ; 0.78 ; 1.62 ; 0 ;; 0.00 ;;0.00003685;; 0.00 ;;0.00012431
2365;; 0.75 ; 0.77 ; 1.52 ; 0 ;; 0.00 ;;0.00003322;; 0.00 ;;0.00012273
2366;; 0.51 ; 0.80 ; 1.30 ; 0 ;; 0.00 ;;0.0000224;; 0.00 ;;0.00012614
2367;; 0.40 ; 0.88 ; 1.28 ; 0 ;; 0.00 ;;0.00001767;; 0.00 ;;0.00014021
2368;; 0.41 ; 1.03 ; 1.44 ; 0 ;; 0.00 ;;0.00001836;; 0.00 ;;0.00016326
2369;; 0.50 ; 1.13 ; 1.62 ; 0 ;; 0.00 ;;0.00002194;; 0.00 ;;0.00017899
2370;; 0.64 ; 1.09 ; 1.73 ; 0 ;; 0.00 ;;0.0000284;; 0.00 ;;0.00017289
2371;; 0.81 ; 1.08 ; 1.89 ; 0 ;; 0.00 ;;0.00003572;; 0.00 ;;0.00017134
2372;; 0.76 ; 1.00 ; 1.76 ; 0 ;; 0.00 ;;0.00003369;; 0.00 ;;0.00015924
2373;; 0.55 ; 0.86 ; 1.41 ; 0 ;; 0.00 ;;0.00002456;; 0.00 ;;0.00013642
2374;; 0.42 ; 0.62 ; 1.04 ; 0 ;; 0.00 ;;0.00001866;; 0.00 ;;0.00009814
2375;; 0.33 ; 0.35 ; 0.68 ; 0 ;; 0.00 ;;0.00001459;; 0.00 ;;0.00005629
2376;; 0.17 ; 0.23 ; 0.40 ; 0 ;; 0.00 ;;0.00000742;; 0.00 ;;0.00003676
2377;; 0.33 ; 0.20 ; 0.53 ; 0 ;; 0.00 ;;0.0000147;; 0.00 ;;0.00003214
2378;; 0.40 ; 0.22 ; 0.61 ; 0 ;; 0.00 ;;0.00001754;; 0.00 ;;0.00003439
2379;; 0.43 ; 0.24 ; 0.67 ; 0 ;; 0.00 ;;0.00001915;; 0.00 ;;0.00003788
2380;; 0.47 ; 0.29 ; 0.77 ; 0 ;; 0.00 ;;0.0000209;; 0.00 ;;0.00004670
2381;; 0.56 ; 0.48 ; 1.04 ; 0 ;; 0.00 ;;0.00002467;; 0.00 ;;0.00007614
2382;; 0.75 ; 0.88 ; 1.62 ; 0 ;; 0.00 ;;0.0000331;; 0.00 ;;0.00013895
2383;; 0.82 ; 1.06 ; 1.89 ; 0 ;; 0.00 ;;0.00003632;; 0.00 ;;0.00016895
2384;; 1.11 ; 1.03 ; 2.14 ; 0 ;; 0.00 ;;0.00004907;; 0.00 ;;0.00016345
2385;; 1.15 ; 0.89 ; 2.04 ; 0 ;; 0.00 ;;0.00005099;; 0.00 ;;0.00014149
2386;; 1.13 ; 0.78 ; 1.91 ; 0 ;; 0.00 ;;0.00005011;; 0.00 ;;0.00012373
2387;; 0.89 ; 0.73 ; 1.62 ; 0 ;; 0.00 ;;0.0000396;; 0.00 ;;0.00011528
2388;; 0.81 ; 0.69 ; 1.50 ; 0 ;; 0.00 ;;0.00003594;; 0.00 ;;0.00010883
2389;; 0.80 ; 0.68 ; 1.47 ; 0 ;; 0.00 ;;0.00003526;; 0.00 ;;0.00010745
2390;; 0.64 ; 0.69 ; 1.34 ; 0 ;; 0.00 ;;0.00002845;; 0.00 ;;0.00011026
2391;; 0.59 ; 0.77 ; 1.36 ; 0 ;; 0.00 ;;0.00002593;; 0.00 ;;0.00012294
2392;; 0.61 ; 0.91 ; 1.52 ; 0 ;; 0.00 ;;0.00002714;; 0.00 ;;0.00014448
2393;; 0.79 ; 1.01 ; 1.79 ; 0 ;; 0.00 ;;0.00003479;; 0.00 ;;0.00015976
2394;; 1.08 ; 0.98 ; 2.06 ; 0 ;; 0.00 ;;0.00004784;; 0.00 ;;0.00015487
2395;; 1.23 ; 0.97 ; 2.19 ; 0 ;; 0.00 ;;0.00005425;; 0.00 ;;0.00015374
2396;; 1.10 ; 0.90 ; 2.01 ; 0 ;; 0.00 ;;0.00004889;; 0.00 ;;0.00014289
2397;; 0.85 ; 0.77 ; 1.62 ; 0 ;; 0.00 ;;0.0000375;; 0.00 ;;0.00012188
2398;; 0.70 ; 0.55 ; 1.25 ; 0 ;; 0.00 ;;0.00003111;; 0.00 ;;0.00008751
2399;; 0.59 ; 0.31 ; 0.90 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00004993
2400;; 0.40 ; 0.20 ; 0.60 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00003161
2401;; 0.33 ; 0.17 ; 0.50 ; 0 ;; 0.00 ;;0.0000147;; 0.00 ;;0.00002662
2402;; 0.40 ; 0.18 ; 0.57 ; 0 ;; 0.00 ;;0.00001754;; 0.00 ;;0.00002791
2403;; 0.43 ; 0.19 ; 0.63 ; 0 ;; 0.00 ;;0.00001915;; 0.00 ;;0.00003054
2404;; 0.47 ; 0.24 ; 0.71 ; 0 ;; 0.00 ;;0.0000209;; 0.00 ;;0.00003749
2405;; 0.56 ; 0.40 ; 0.95 ; 0 ;; 0.00 ;;0.00002467;; 0.00 ;;0.00006271
2406;; 0.75 ; 0.83 ; 1.58 ; 0 ;; 0.00 ;;0.0000331;; 0.00 ;;0.00013136
2407;; 0.82 ; 1.01 ; 1.83 ; 0 ;; 0.00 ;;0.00003632;; 0.00 ;;0.00015999
2408;; 1.11 ; 0.97 ; 2.08 ; 0 ;; 0.00 ;;0.00004907;; 0.00 ;;0.00015381
2409;; 1.15 ; 0.83 ; 1.98 ; 0 ;; 0.00 ;;0.00005099;; 0.00 ;;0.00013142
2410;; 1.13 ; 0.72 ; 1.85 ; 0 ;; 0.00 ;;0.00005011;; 0.00 ;;0.00011463
2411;; 0.89 ; 0.67 ; 1.57 ; 0 ;; 0.00 ;;0.0000396;; 0.00 ;;0.00010680
2412;; 0.81 ; 0.64 ; 1.45 ; 0 ;; 0.00 ;;0.00003594;; 0.00 ;;0.00010077
2413;; 0.80 ; 0.63 ; 1.42 ; 0 ;; 0.00 ;;0.00003526;; 0.00 ;;0.00009949
2414;; 0.64 ; 0.64 ; 1.29 ; 0 ;; 0.00 ;;0.00002845;; 0.00 ;;0.00010211
2415;; 0.59 ; 0.72 ; 1.30 ; 0 ;; 0.00 ;;0.00002593;; 0.00 ;;0.00011390
2416;; 0.61 ; 0.85 ; 1.46 ; 0 ;; 0.00 ;;0.00002714;; 0.00 ;;0.00013467
2417;; 0.79 ; 0.95 ; 1.73 ; 0 ;; 0.00 ;;0.00003479;; 0.00 ;;0.00015009
2418;; 1.08 ; 0.92 ; 2.00 ; 0 ;; 0.00 ;;0.00004784;; 0.00 ;;0.00014598
2419;; 1.23 ; 0.91 ; 2.14 ; 0 ;; 0.00 ;;0.00005425;; 0.00 ;;0.00014513
2420;; 1.10 ; 0.85 ; 1.95 ; 0 ;; 0.00 ;;0.00004889;; 0.00 ;;0.00013489
2421;; 0.85 ; 0.72 ; 1.57 ; 0 ;; 0.00 ;;0.0000375;; 0.00 ;;0.00011460
2422;; 0.70 ; 0.52 ; 1.22 ; 0 ;; 0.00 ;;0.00003111;; 0.00 ;;0.00008214
2423;; 0.59 ; 0.29 ; 0.88 ; 0 ;; 0.00 ;;0.00002605;; 0.00 ;;0.00004664
2424;; 0.40 ; 0.28 ; 0.68 ; 0 ;; 0.00 ;;0.00001769;; 0.00 ;;0.00004476
2425;; 0.27 ; 0.26 ; 0.53 ; 0 ;; 0.00 ;;0.00001197;; 0.00 ;;0.00004073
2426;; 0.21 ; 0.18 ; 0.39 ; 0 ;; 0.00 ;;0.00000918;; 0.00 ;;0.00002870
2427;; 0.50 ; 0.18 ; 0.68 ; 0 ;; 0.00 ;;0.00002203;; 0.00 ;;0.00002916
2428;; 0.55 ; 0.19 ; 0.74 ; 0 ;; 0.00 ;;0.00002419;; 0.00 ;;0.00003087
2429;; 0.61 ; 0.24 ; 0.86 ; 0 ;; 0.00 ;;0.00002705;; 0.00 ;;0.00003874
2430;; 0.74 ; 0.56 ; 1.30 ; 0 ;; 0.00 ;;0.0000327;; 0.00 ;;0.00008876
2431;; 0.69 ; 1.05 ; 1.74 ; 0 ;; 0.00 ;;0.00003059;; 0.00 ;;0.00016693
2432;; 0.65 ; 1.25 ; 1.90 ; 0 ;; 0.00 ;;0.00002884;; 0.00 ;;0.00019823
2433;; 1.08 ; 1.32 ; 2.40 ; 0 ;; 0.00 ;;0.00004792;; 0.00 ;;0.00020975
2434;; 0.79 ; 1.15 ; 1.94 ; 0 ;; 0.00 ;;0.00003516;; 0.00 ;;0.00018230
2435;; 0.60 ; 1.00 ; 1.60 ; 0 ;; 0.00 ;;0.00002663;; 0.00 ;;0.00015916
2436;; 0.54 ; 0.90 ; 1.44 ; 0 ;; 0.00 ;;0.00002407;; 0.00 ;;0.00014223
2437;; 0.56 ; 0.73 ; 1.29 ; 0 ;; 0.00 ;;0.00002473;; 0.00 ;;0.00011591
2438;; 0.80 ; 0.76 ; 1.55 ; 0 ;; 0.00 ;;0.00003521;; 0.00 ;;0.00012004
2439;; 0.65 ; 0.80 ; 1.45 ; 0 ;; 0.00 ;;0.00002897;; 0.00 ;;0.00012632
2440;; 0.67 ; 0.89 ; 1.56 ; 0 ;; 0.00 ;;0.0000295;; 0.00 ;;0.00014116
2441;; 0.79 ; 1.05 ; 1.84 ; 0 ;; 0.00 ;;0.00003516;; 0.00 ;;0.00016636
2442;; 0.72 ; 1.06 ; 1.78 ; 0 ;; 0.00 ;;0.000032;; 0.00 ;;0.00016845
2443;; 0.84 ; 1.03 ; 1.88 ; 0 ;; 0.00 ;;0.00003739;; 0.00 ;;0.00016366
2444;; 0.81 ; 0.96 ; 1.78 ; 0 ;; 0.00 ;;0.00003606;; 0.00 ;;0.00015246
2445;; 0.61 ; 0.84 ; 1.45 ; 0 ;; 0.00 ;;0.00002718;; 0.00 ;;0.00013255
2446;; 0.52 ; 0.71 ; 1.23 ; 0 ;; 0.00 ;;0.00002283;; 0.00 ;;0.00011311
2447;; 0.34 ; 0.49 ; 0.83 ; 0 ;; 0.00 ;;0.00001506;; 0.00 ;;0.00007716
2448;; 0.28 ; 0.31 ; 0.59 ; 0 ;; 0.00 ;;0.00001242;; 0.00 ;;0.00004942
2449;; 0.34 ; 0.28 ; 0.63 ; 0 ;; 0.00 ;;0.00001517;; 0.00 ;;0.00004484
2450;; 0.27 ; 0.22 ; 0.49 ; 0 ;; 0.00 ;;0.000012;; 0.00 ;;0.00003500
2451;; 0.46 ; 0.25 ; 0.71 ; 0 ;; 0.00 ;;0.00002026;; 0.00 ;;0.00003924
2452;; 0.43 ; 0.21 ; 0.64 ; 0 ;; 0.00 ;;0.00001917;; 0.00 ;;0.00003324
2453;; 0.62 ; 0.30 ; 0.91 ; 0 ;; 0.00 ;;0.00002725;; 0.00 ;;0.00004720
2454;; 0.63 ; 0.56 ; 1.19 ; 0 ;; 0.00 ;;0.00002808;; 0.00 ;;0.00008835
2455;; 0.47 ; 0.94 ; 1.41 ; 0 ;; 0.00 ;;0.00002071;; 0.00 ;;0.00014872
2456;; 0.53 ; 1.23 ; 1.76 ; 0 ;; 0.00 ;;0.00002342;; 0.00 ;;0.00019586
2457;; 0.83 ; 1.23 ; 2.05 ; 0 ;; 0.00 ;;0.00003656;; 0.00 ;;0.00019459
2458;; 1.07 ; 1.10 ; 2.17 ; 0 ;; 0.00 ;;0.00004746;; 0.00 ;;0.00017380
